Date,JUN_RD_NO_TP,JUN_RD_NO_forecaset
2023-06-19,307914,305690.916987498
2023-06-19,307686,305726.703443599
2023-06-19,307011,305698.52204736177
2023-06-19,307667,305734.3085034628
2023-06-19,307823,305706.12710722553
2023-06-19,307877,305741.9135633265
2023-06-19,306960,305713.7321670893
2023-06-19,306920,305749.5186231903
2023-06-19,307824,305721.33722695307
2023-06-19,307829,305757.12368305406
2023-06-19,318253,305728.94228681683
2023-06-19,309955,305764.7287429178
2023-06-19,307825,305736.5473466806
2023-06-19,307290,305772.3338027816
2023-06-19,307374,305744.1524065444
2023-06-19,308679,305779.93886264536
2023-06-19,307037,305751.75746640813
2023-06-19,307857,305787.5439225091
2023-06-19,307132,305759.3625262719
2023-06-19,306974,305795.1489823729
2023-06-19,308449,305766.96758613567
2023-06-19,307872,305802.75404223666
2023-06-19,307659,305774.57264599943
2023-06-19,307703,305810.3591021004
2023-06-19,307706,305782.1777058632
2023-06-19,307540,305817.9641619642
2023-06-19,307531,305789.78276572697
2023-06-19,307685,305825.569221828
2023-06-19,310937,305797.38782559073
2023-06-19,307552,305833.1742816917
2023-06-19,307590,305804.9928854545
2023-06-19,306668,305840.7793415555
2023-06-19,306653,305812.59794531827
2023-06-19,306666,305848.38440141926
2023-06-19,307593,305820.20300518203
2023-06-19,307620,305855.989461283
2023-06-19,308770,305827.8080650458
2023-06-19,307602,305863.5945211468
2023-06-19,307660,305835.4131249096
2023-06-19,307564,305871.19958101056
2023-06-19,307626,305843.01818477333
2023-06-19,307559,305878.8046408743
2023-06-19,308753,305850.6232446371
2023-06-19,307510,305886.4097007381
2023-06-19,307476,305858.22830450087
2023-06-19,307466,305894.01476060186
2023-06-19,307523,305865.83336436463
2023-06-19,306615,305901.6198204656
2023-06-19,308948,305873.4384242284
2023-06-19,307497,305909.2248803294
2023-06-19,307488,305881.04348409217
2023-06-19,307492,305916.8299401932
2023-06-19,307429,305888.64854395593
2023-06-19,308346,305924.4350000569
2023-06-19,307482,305896.2536038197
2023-06-19,307452,305932.0400599207
2023-06-19,306659,305903.85866368347
2023-06-19,306819,305939.64511978446
2023-06-19,307515,305911.46372354723
2023-06-19,307499,305947.2501796482
2023-06-19,307095,305919.068783411
2023-06-19,307238,305954.855239512
2023-06-19,309130,305926.6738432748
2023-06-19,306772,305962.46029937576
2023-06-19,307615,305934.27890313853
2023-06-19,307663,305970.0653592395
2023-06-19,307315,305941.8839630023
2023-06-19,307638,305977.6704191033
2023-06-19,307668,305949.48902286607
2023-06-19,307097,305985.27547896706
2023-06-19,307671,305957.09408272983
2023-06-19,306737,305992.8805388308
2023-06-19,307641,305964.6991425936
2023-06-19,306764,306000.4855986946
2023-06-19,306748,305972.30420245737
2023-06-19,310051,306008.0906585584
2023-06-19,306882,305979.90926232113
2023-06-19,307151,306015.6957184221
2023-06-19,307612,305987.5143221849
2023-06-19,307580,306023.3007782859
2023-06-19,307637,305995.11938204867
2023-06-19,306749,306030.90583814966
2023-06-19,307648,306002.72444191243
2023-06-19,308160,306038.5108980134
2023-06-19,307597,306010.3295017762
2023-06-19,309604,306046.1159578772
2023-06-19,312174,306017.93456164
2023-06-19,311433,306053.72101774096
2023-06-19,306709,306025.53962150373
2023-06-19,306732,306061.3260776047
2023-06-19,320983,306033.1446813675
2023-06-19,309836,306068.9311374685
2023-06-19,307751,306040.74974123127
2023-06-19,307762,306076.53619733226
2023-06-19,307595,306048.35480109503
2023-06-19,307684,306084.141257196
2023-06-19,307619,306055.9598609588
2023-06-19,307616,306091.7463170598
2023-06-19,307081,306063.56492082257
2023-06-19,307578,306099.3513769236
2023-06-19,308422,306071.16998068633
2023-06-19,306586,306106.9564367873
2023-06-19,307340,306078.7750405501
2023-06-19,307408,306114.5614966511
2023-06-19,307331,306086.38010041387
2023-06-19,306569,306122.16655651486
2023-06-19,307341,306093.98516027763
2023-06-19,307542,306129.7716163786
2023-06-19,306916,306101.5902201414
2023-06-19,307353,306137.3766762424
2023-06-19,311138,306109.1952800052
2023-06-19,307338,306144.98173610616
2023-06-19,307377,306116.80033986893
2023-06-19,307346,306152.5867959699
2023-06-19,307339,306124.4053997327
2023-06-19,307354,306160.1918558337
2023-06-19,307416,306132.01045959647
2023-06-19,306572,306167.79691569746
2023-06-19,307138,306139.61551946023
2023-06-19,307406,306175.4019755612
2023-06-19,306583,306147.220579324
2023-06-19,307417,306183.007035425
2023-06-19,307617,306154.82563918777
2023-06-19,307405,306190.6120952888
2023-06-19,307355,306162.43069905153
2023-06-19,308688,306198.2171551525
2023-06-19,307369,306170.0357589153
2023-06-19,307456,306205.8222150163
2023-06-19,307402,306177.64081877907
2023-06-19,307475,306213.42727488006
2023-06-19,308768,306185.24587864283
2023-06-19,309866,306221.0323347438
2023-06-19,307089,306192.8509385066
2023-06-19,307365,306228.6373946076
2023-06-19,306550,306200.4559983704
2023-06-19,307333,306236.24245447136
2023-06-19,309716,306208.06105823413
2023-06-19,307306,306243.8475143351
2023-06-19,307245,306215.6661180979
2023-06-19,306535,306251.4525741989
2023-06-19,311377,306223.27117796167
2023-06-19,306546,306259.05763406266
2023-06-19,306529,306230.87623782543
2023-06-19,307222,306266.6626939264
2023-06-19,306521,306238.4812976892
2023-06-19,307547,306274.2677537902
2023-06-19,306528,306246.08635755297
2023-06-19,306556,306281.872813654
2023-06-19,306518,306253.69141741673
2023-06-19,307268,306289.4778735177
2023-06-19,307203,306261.2964772805
2023-06-19,306741,306297.0829333815
2023-06-19,313077,306268.90153714427
2023-06-19,307263,306304.68799324526
2023-06-19,307529,306276.50659700803
2023-06-19,307392,306312.293053109
2023-06-19,312772,306284.1116568718
2023-06-19,308318,306319.8981129728
2023-06-19,307363,306291.7167167356
2023-06-19,307400,306327.50317283656
2023-06-19,307441,306299.32177659933
2023-06-19,306570,306335.1082327003
2023-06-19,307116,306306.9268364631
2023-06-19,307373,306342.7132925641
2023-06-19,307259,306314.53189632687
2023-06-19,308133,306350.31835242786
2023-06-19,307272,306322.13695619063
2023-06-19,307296,306357.9234122916
2023-06-19,307322,306329.7420160544
2023-06-19,307278,306365.5284721554
2023-06-19,307293,306337.34707591817
2023-06-19,308929,306373.1335320192
2023-06-19,307304,306344.95213578193
2023-06-19,307627,306380.7385918829
2023-06-19,306545,306352.5571956457
2023-06-19,307367,306388.3436517467
2023-06-19,306505,306360.16225550947
2023-06-19,306496,306395.94871161046
2023-06-19,307535,306367.76731537323
2023-06-19,307181,306403.5537714742
2023-06-19,306487,306375.372375237
2023-06-19,307161,306411.158831338
2023-06-19,307149,306382.9774351008
2023-06-19,307226,306418.76389120176
2023-06-19,307141,306390.58249496453
2023-06-19,307153,306426.3689510655
2023-06-19,307131,306398.1875548283
2023-06-19,307115,306433.9740109293
2023-06-19,307233,306405.79261469207
2023-06-19,307139,306441.57907079306
2023-06-19,306515,306413.39767455583
2023-06-19,316696,306449.1841306568
2023-06-19,307133,306421.0027344196
2023-06-19,307950,306456.7891905206
2023-06-19,307086,306428.60779428337
2023-06-19,307921,306464.3942503844
2023-06-19,308714,306436.21285414713
2023-06-19,308355,306471.9993102481
2023-06-19,307168,306443.8179140109
2023-06-19,307180,306479.6043701119
2023-06-19,307896,306451.42297387467
2023-06-19,307106,306487.20942997566
2023-06-19,307108,306459.02803373843
2023-06-19,307182,306494.8144898394
2023-06-19,307474,306466.6330936022
2023-06-19,308245,306502.4195497032
2023-06-19,307507,306474.238153466
2023-06-19,306542,306510.02460956696
2023-06-19,306958,306481.84321332973
2023-06-19,307435,306517.6296694307
2023-06-19,307453,306489.4482731935
2023-06-19,312415,306525.2347292945
2023-06-19,308000,306497.05333305727
2023-06-19,307473,306532.83978915826
2023-06-19,307468,306504.65839292103
2023-06-19,307380,306540.444849022
2023-06-19,306603,306512.2634527848
2023-06-19,307586,306548.0499088858
2023-06-19,307414,306519.86851264857
2023-06-19,307462,306555.6549687496
2023-06-19,307440,306527.47357251233
2023-06-19,310595,306563.2600286133
2023-06-20,308176,306535.0786323761
2023-06-20,309115,306570.8650884771
2023-06-20,308183,306542.68369223987
2023-06-20,308496,306578.47014834086
2023-06-20,308208,306550.28875210363
2023-06-20,309101,306586.0752082046
2023-06-20,309121,306557.8938119674
2023-06-20,308170,306593.6802680684
2023-06-20,308179,306565.4988718312
2023-06-20,308333,306601.28532793216
2023-06-20,308204,306573.10393169493
2023-06-20,309126,306608.8903877959
2023-06-20,308189,306580.7089915587
2023-06-20,308258,306616.4954476597
2023-06-20,309202,306588.31405142247
2023-06-20,308427,306624.10050752346
2023-06-20,308253,306595.91911128623
2023-06-20,309187,306631.7055673872
2023-06-20,309289,306603.52417115
2023-06-20,308226,306639.310627251
2023-06-20,308219,306611.12923101377
2023-06-20,308259,306646.9156871148
2023-06-20,309556,306618.73429087753
2023-06-20,309183,306654.5207469785
2023-06-20,308326,306626.3393507413
2023-06-20,308232,306662.1258068423
2023-06-20,308885,306633.94441060507
2023-06-20,308198,306669.73086670606
2023-06-20,308359,306641.54947046883
2023-06-20,308312,306677.3359265698
2023-06-20,309157,306649.1545303326
2023-06-20,308236,306684.9409864336
2023-06-20,309177,306656.7595901964
2023-06-20,309307,306692.54604629736
2023-06-20,309134,306664.36465006013
2023-06-20,308221,306700.1511061611
2023-06-20,308202,306671.9697099239
2023-06-20,309050,306707.7561660249
2023-06-20,308936,306679.57476978766
2023-06-20,308554,306715.36122588866
2023-06-20,309139,306687.17982965143
2023-06-20,309074,306722.9662857524
2023-06-20,308483,306694.7848895152
2023-06-20,309082,306730.5713456162
2023-06-20,309080,306702.38994937896
2023-06-20,309047,306738.17640548
2023-06-20,309106,306709.99500924273
2023-06-20,309933,306745.7814653437
2023-06-20,308142,306717.6000691065
2023-06-20,308144,306753.3865252075
2023-06-20,308143,306725.20512897026
2023-06-20,308138,306760.99158507126
2023-06-20,310363,306732.81018883403
2023-06-20,310410,306768.596644935
2023-06-20,310367,306740.4152486978
2023-06-20,309035,306776.2017047988
2023-06-20,326183,306748.0203085616
2023-06-20,308850,306783.80676466256
2023-06-20,308549,306755.62536842533
2023-06-20,308180,306791.4118245263
2023-06-20,308161,306763.2304282891
2023-06-20,309148,306799.0168843901
2023-06-20,308162,306770.83548815286
2023-06-20,309018,306806.62194425386
2023-06-20,309095,306778.44054801663
2023-06-20,308832,306814.2270041176
2023-06-20,309066,306786.0456078804
2023-06-20,309715,306821.8320639814
2023-06-20,309109,306793.65066774416
2023-06-20,309063,306829.4371238452
2023-06-20,308083,306801.25572760793
2023-06-20,308109,306837.0421837089
2023-06-20,308251,306808.8607874717
2023-06-20,309212,306844.6472435727
2023-06-20,308284,306816.46584733546
2023-06-20,308612,306852.25230343646
2023-06-20,308918,306824.07090719923
2023-06-20,319005,306859.8573633002
2023-06-20,308235,306831.675967063
2023-06-20,308560,306867.462423164
2023-06-20,308498,306839.2810269268
2023-06-20,308518,306875.06748302776
2023-06-20,309908,306846.88608679053
2023-06-20,309034,306882.6725428915
2023-06-20,308426,306854.4911466543
2023-06-20,309275,306890.2776027553
2023-06-20,308512,306862.09620651806
2023-06-20,308363,306897.88266261906
2023-06-20,309282,306869.70126638183
2023-06-20,308403,306905.4877224828
2023-06-20,310208,306877.3063262456
2023-06-20,312870,306913.0927823466
2023-06-20,308505,306884.91138610936
2023-06-20,308473,306920.6978422104
2023-06-20,308437,306892.51644597313
2023-06-20,309270,306928.3029020741
2023-06-20,309550,306900.1215058369
2023-06-20,308410,306935.9079619379
2023-06-20,308457,306907.72656570066
2023-06-20,309288,306943.51302180166
2023-06-20,308511,306915.33162556443
2023-06-20,308661,306951.1180816654
2023-06-20,308543,306922.9366854282
2023-06-20,308723,306958.7231415292
2023-06-20,308464,306930.541745292
2023-06-20,308446,306966.32820139296
2023-06-20,308448,306938.14680515573
2023-06-20,309073,306973.9332612567
2023-06-20,308635,306945.7518650195
2023-06-20,308847,306981.5383211205
2023-06-20,308394,306953.35692488326
2023-06-20,308583,306989.14338098426
2023-06-20,309259,306960.96198474703
2023-06-20,308324,306996.748440848
2023-06-20,308297,306968.5670446108
2023-06-20,309221,307004.3535007118
2023-06-20,309276,306976.17210447456
2023-06-20,308307,307011.9585605756
2023-06-20,309193,306983.77716433833
2023-06-20,309208,307019.5636204393
2023-06-20,308289,306991.3822242021
2023-06-20,309312,307027.1686803031
2023-06-20,308288,306998.98728406586
2023-06-20,308596,307034.77374016686
2023-06-20,308391,307006.59234392963
2023-06-20,308294,307042.3788000306
2023-06-20,308248,307014.1974037934
2023-06-20,310039,307049.9838598944
2023-06-20,308352,307021.8024636572
2023-06-20,309281,307057.58891975816
2023-06-20,309213,307029.40752352093
2023-06-20,309230,307065.1939796219
2023-06-20,316666,307037.0125833847
2023-06-20,308384,307072.7990394857
2023-06-20,308345,307044.61764324846
2023-06-20,309265,307080.40409934946
2023-06-20,309293,307052.22270311223
2023-06-20,308347,307088.0091592132
2023-06-20,308370,307059.827762976
2023-06-20,308260,307095.614219077
2023-06-20,309269,307067.43282283976
2023-06-20,309711,307103.2192789408
2023-06-20,309273,307075.03788270353
2023-06-20,308486,307110.8243388045
2023-06-20,310398,307082.6429425673
2023-06-20,308614,307118.4293986683
2023-06-20,309266,307090.24800243106
2023-06-20,308308,307126.03445853206
2023-06-20,311554,307097.85306229483
2023-06-20,309013,307133.6395183958
2023-06-20,308796,307105.4581221586
2023-06-20,309023,307141.2445782596
2023-06-20,308975,307113.0631820224
2023-06-20,308664,307148.84963812336
2023-06-20,308742,307120.66824188613
2023-06-20,308967,307156.4546979871
2023-06-20,307982,307128.2733017499
2023-06-20,308984,307164.0597578509
2023-06-20,308803,307135.87836161366
2023-06-20,307984,307171.66481771466
2023-06-20,308631,307143.48342147743
2023-06-20,308645,307179.2698775784
2023-06-20,308702,307151.0884813412
2023-06-20,308623,307186.8749374422
2023-06-20,308629,307158.69354120496
2023-06-20,308630,307194.479997306
2023-06-20,308613,307166.29860106873
2023-06-20,308638,307202.0850571697
2023-06-20,308654,307173.9036609325
2023-06-20,308704,307209.6901170335
2023-06-20,308639,307181.50872079626
2023-06-20,308916,307217.29517689726
2023-06-20,308003,307189.11378066003
2023-06-20,308004,307224.900236761
2023-06-20,308697,307196.7188405238
2023-06-20,308730,307232.5052966248
2023-06-20,308707,307204.3239003876
2023-06-20,308765,307240.11035648856
2023-06-20,308762,307211.92896025133
2023-06-20,308659,307247.7154163523
2023-06-20,308698,307219.5340201151
2023-06-20,309983,307255.3204762161
2023-06-20,308644,307227.13907997886
2023-06-20,308690,307262.92553607986
2023-06-20,308683,307234.74413984263
2023-06-20,307996,307270.5305959436
2023-06-20,308750,307242.3491997064
2023-06-20,308844,307278.1356558074
2023-06-20,310068,307249.95425957016
2023-06-20,311270,307285.7407156712
2023-06-20,308568,307257.559319434
2023-06-20,308558,307293.3457755349
2023-06-20,308514,307265.1643792977
2023-06-20,309797,307300.9508353987
2023-06-20,308548,307272.76943916146
2023-06-20,308057,307308.55589526246
2023-06-20,308538,307280.37449902523
2023-06-20,309495,307316.1609551262
2023-06-20,309960,307287.979558889
2023-06-20,308532,307323.76601499
2023-06-20,308541,307295.5846187528
2023-06-20,309919,307331.37107485376
2023-06-20,308537,307303.18967861653
2023-06-20,308515,307338.9761347175
2023-06-20,309133,307310.7947384803
2023-06-20,308536,307346.5811945813
2023-06-20,308632,307318.39979834406
2023-06-20,308859,307354.18625444506
2023-06-20,307955,307326.00485820783
2023-06-20,308864,307361.7913143088
2023-06-20,308987,307333.6099180716
2023-06-20,308684,307369.3963741726
2023-06-20,308619,307341.21497793536
2023-06-20,309172,307377.0014340364
2023-06-20,308609,307348.8200377992
2023-06-20,308561,307384.6064939001
2023-06-20,308648,307356.4250976629
2023-06-20,308590,307392.2115537639
2023-06-20,308643,307364.03015752666
2023-06-20,308823,307399.81661362766
2023-06-20,308712,307371.63521739043
2023-06-20,309856,307407.4216734914
2023-06-20,308598,307379.2402772542
2023-06-20,308772,307415.0267333552
2023-06-20,312602,307386.845337118
2023-06-20,308015,307422.63179321896
2023-06-20,308728,307394.45039698173
2023-06-20,308875,307430.2368530827
2023-06-20,308053,307402.0554568455
2023-06-20,308920,307437.8419129465
2023-06-20,308932,307409.66051670926
2023-06-20,308905,307445.44697281026
2023-06-20,310116,307417.26557657303
2023-06-20,308968,307453.052032674
2023-06-20,308969,307424.8706364368
2023-06-20,308897,307460.6570925378
2023-06-20,308919,307432.47569630056
2023-06-20,308899,307468.2621524016
2023-06-20,308049,307440.0807561644
